observation_id,keyword_id,alias_group_id,source,lens,location,language,network,window_start,window_end,precision_mode,raw_text,value_low,value_high,three_month_change,yoy_change,competition,competition_index,bid_low,bid_high,currency,state,pulled_on,run_id,source_file,source_row
ob_000679,kw_000197,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,98
ob_000680,kw_000673,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,99
ob_000681,kw_000200,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,17,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,100
ob_000682,kw_000674,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,101
ob_000683,kw_000675,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,29,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,102
ob_000684,kw_000676,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,103
ob_000685,kw_000677,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,19,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,104
ob_000686,kw_000678,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,0,Medium,37,15.24,55.51,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,105
ob_000687,kw_000679,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,24,14.97,39.78,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,106
ob_000688,kw_000680,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,74,9.12,23.11,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,107
ob_000689,kw_000681,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,108
ob_000690,kw_000682,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,109
ob_000691,kw_000683,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,24,3.72,26.7,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,110
ob_000692,kw_000684,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,111
ob_000693,kw_000685,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,112
ob_000694,kw_000686,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,0,0,Low,13,6.41,8.94,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,113
ob_000695,kw_000687,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,114
ob_000696,kw_000688,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,115
ob_000697,kw_000689,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,-0.9,-0.9,Low,23,10.48,36.68,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,116
ob_000698,kw_000690,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,-0.9,-0.9,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,117
ob_000699,kw_000691,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,118
ob_000700,kw_000692,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,119
ob_000701,kw_000693,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,21,35.66,113.26,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,120
ob_000702,kw_000694,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,38,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,121
ob_000703,kw_000695,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,-0.9,-0.9,Low,23,10.48,36.68,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,122
ob_000704,kw_000696,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,8,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,123
ob_000705,kw_000697,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,500,100,1000,-0.9,-0.9,Low,23,10.48,36.68,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,124
ob_000706,kw_000698,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,125
ob_000707,kw_000699,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,-1,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,126
ob_000708,kw_000240,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,127
ob_000709,kw_000700,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,128
ob_000710,kw_000241,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,19,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,129
ob_000711,kw_000701,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,16.93,36.38,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,130
ob_000712,kw_000702,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,131
ob_000713,kw_000703,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,30,8.74,25.54,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,132
ob_000714,kw_000704,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,133
ob_000715,kw_000705,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,29,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,134
ob_000716,kw_000706,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,135
ob_000717,kw_000707,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,136
ob_000718,kw_000708,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,137
ob_000719,kw_000709,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,6,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,138
ob_000720,kw_000710,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Medium,64,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,139
ob_000721,kw_000711,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,140
ob_000722,kw_000712,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,19,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,141
ob_000723,kw_000713,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,142
ob_000724,kw_000714,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,143
ob_000725,kw_000715,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,144
ob_000726,kw_000716,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,145
ob_000727,kw_000717,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,24,3.72,26.7,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,146
ob_000728,kw_000718,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,47,1.33,9.06,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,147
ob_000729,kw_000719,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,148
ob_000730,kw_000720,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,49,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,149
ob_000731,kw_000721,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,150
ob_000732,kw_000722,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,25,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,151
ob_000733,kw_000723,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,152
ob_000734,kw_000724,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,153
ob_000735,kw_000725,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,154
ob_000736,kw_000726,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,155
ob_000737,kw_000727,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,156
ob_000738,kw_000728,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,157
ob_000739,kw_000729,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,158
ob_000740,kw_000730,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,159
ob_000741,kw_000731,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,160
ob_000742,kw_000732,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,161
ob_000743,kw_000733,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,-1,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,162
ob_000744,kw_000734,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,163
ob_000745,kw_000735,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,27,8.74,26.62,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,164
ob_000746,kw_000736,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,165
ob_000747,kw_000737,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,38,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,166
ob_000748,kw_000738,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,167
ob_000749,kw_000739,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,8,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,168
ob_000750,kw_000740,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,169
ob_000751,kw_000311,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Low,13,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,170
ob_000752,kw_000741,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,171
ob_000753,kw_000742,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,172
ob_000754,kw_000743,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,38,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,173
ob_000755,kw_000744,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,174
ob_000756,kw_000745,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,175
ob_000757,kw_000746,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,176
ob_000758,kw_000747,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,177
ob_000759,kw_000748,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,178
ob_000760,kw_000749,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,179
ob_000761,kw_000750,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,180
ob_000762,kw_000751,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,181
ob_000763,kw_000752,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,182
ob_000764,kw_000753,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,11,16.93,36.38,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,183
ob_000765,kw_000754,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,184
ob_000766,kw_000755,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,29,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,185
ob_000767,kw_000756,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,186
ob_000768,kw_000757,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,187
ob_000769,kw_000758,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,188
ob_000770,kw_000759,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,189
ob_000771,kw_000330,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,190
ob_000772,kw_000760,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,191
ob_000773,kw_000761,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,192
ob_000774,kw_000762,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,193
ob_000775,kw_000763,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,194
ob_000776,kw_000764,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,195
ob_000777,kw_000765,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,196
ob_000778,kw_000766,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,197
ob_000779,kw_000767,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,33,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,198
ob_000780,kw_000768,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Medium,57,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,199
ob_000781,kw_000769,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,93,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,200
ob_000782,kw_000770,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,0,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,201
ob_000783,kw_000771,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,202
ob_000784,kw_000772,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,203
ob_000785,kw_000773,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,0,0,0,0,0,Unknown,,,,GBP,zero,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,204
ob_000786,kw_000774,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,43,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,205
ob_000787,kw_000775,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,29,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,206
ob_000788,kw_000776,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Medium,37,6.93,28.58,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,207
ob_000789,kw_000331,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,21,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,208
ob_000790,kw_000332,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,0,0,Low,21,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,209
ob_000791,kw_000333,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,210
ob_000792,kw_000777,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,-1,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,211
ob_000793,kw_000778,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,,High,71,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,212
ob_000794,kw_000779,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,,0,Low,8,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,213
ob_000795,kw_000780,,discover,country,United Kingdom,English,Google Search,2025-08-01,2026-07-31,encoded_band,50,10,100,-1,0,Unknown,,,,GBP,returned,2026-09-08,2026-09-08-01-setup,raw/gkp-discover-02-web-applications.csv,214
