export_id,query,query_norm,clicks,impressions,ctr,position,cluster_id,scope,level,completeness,truncated,window_start,window_end,reporting_country,search_type,filter_type,filter_value,source_file
gsc-16m-all,pub promotions,pub promotions,0,7,0,28.57,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub toilet refurbishment,pub toilet refurbishment,0,7,0,12.14,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz night categories,quiz night categories,0,7,0,54,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,running a pub,running a pub,0,7,0,32.14,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vat for pubs,vat for pubs,0,7,0,8.71,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,weekly bar event ideas,weekly bar event ideas,0,7,0,3.57,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what are the best tips for hosting a successful charity coffee morning?,what are the best tips for hosting a successful charity coffee morning?,0,7,0,5.43,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bad reviews,bad reviews,0,6,0,65.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar marketing agency,bar marketing agency,0,6,0,55.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar refurb,bar refurb,0,6,0,39.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar refurbishment ideas,bar refurbishment ideas,0,6,0,43.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cask ale festival 2026,cask ale festival 2026,0,6,0,5.17,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning charity ideas,coffee morning charity ideas,0,6,0,14.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fun pub quiz ideas,fun pub quiz ideas,0,6,0,45.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,good pub quiz rounds,good pub quiz rounds,0,6,0,1.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,high profit margin foods,high profit margin foods,0,6,0,16,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,high profit menu items,high profit menu items,0,6,0,3.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to play bingo,how to play bingo,0,6,0,2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to start running a pub,how to start running a pub,0,6,0,47.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,idea pub,idea pub,0,6,0,55.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ideas for quiz rounds,ideas for quiz rounds,0,6,0,9.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,jellys restaurant,jellys restaurant,0,6,0,36.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,marketing for pubs,marketing for pubs,0,6,0,26.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,night rounds,night rounds,0,6,0,24.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,october fest ideas,october fest ideas,0,6,0,6.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ppc management for pubs and bars,ppc management for pubs and bars,0,6,0,67.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub advertising ideas,pub advertising ideas,0,6,0,19.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub business plan,pub business plan,0,6,0,26.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub contents insurance,pub contents insurance,0,6,0,20.83,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub food ideas,pub food ideas,0,6,0,1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub food trends,pub food trends,0,6,0,13.17,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub promotion,pub promotion,0,6,0,44,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub support,pub support,0,6,0,42.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz night schedule details,quiz night schedule details,0,6,0,11,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,short dated august 2026 on bars,short dated august 2026 on bars,0,6,0,75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,tax laws for pub small businesses,tax laws for pub small businesses,0,6,0,15.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,themed quiz ideas,themed quiz ideas,0,6,0,9.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what are good fundraising ideas for a charity coffee morning?,what are good fundraising ideas for a charity coffee morning?,0,6,0,7.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what is cellar management,what is cellar management,0,6,0,7.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,when is national cocktail day 2026,when is national cocktail day 2026,0,6,0,9.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,"""monthly themes"" 2025 july ping","""monthly themes"" 2025 july ping",0,5,0,7,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,agency for bars,agency for bars,0,5,0,76.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar events ideas,bar events ideas,0,5,0,56,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,breaking pub tie,breaking pub tie,0,5,0,41.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,can't pay staff,can't pay staff,0,5,0,14,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,charity coffee morning ideas,charity coffee morning ideas,0,5,0,16,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,christmas promotion ideas for restaurants,christmas promotion ideas for restaurants,0,5,0,69.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning fundraiser,coffee morning fundraiser,0,5,0,15.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,community management for pubs,community management for pubs,0,5,0,79.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,entertainment for pubs,entertainment for pubs,0,5,0,37,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,event ideas for bars,event ideas for bars,0,5,0,46.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,events in pubs,events in pubs,0,5,0,19,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,food content planning,food content planning,0,5,0,37.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fractional cmo uk,fractional cmo uk,0,5,0,27.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fun quiz night,fun quiz night,0,5,0,50.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,get jelly,get jelly,0,5,0,71.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how much does it cost to open a bar uk,how much does it cost to open a bar uk,0,5,0,60.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to organise a beer festival,how to organise a beer festival,0,5,0,17.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to organise a quiz night,how to organise a quiz night,0,5,0,40.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ideas for bar events,ideas for bar events,0,5,0,51.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ideas for planning weekends around rugby fixtures,ideas for planning weekends around rugby fixtures,0,5,0,5.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,insurance for public house,insurance for public house,0,5,0,40.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,music license for nightclub,music license for nightclub,0,5,0,46.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,opening your own pub,opening your own pub,0,5,0,48.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,outdoor promotions,outdoor promotions,0,5,0,19.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,"ping ""monthly themes"" 2025 july","ping ""monthly themes"" 2025 july",0,5,0,4.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub business plan template,pub business plan template,0,5,0,8.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub entertainment,pub entertainment,0,5,0,16.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub food examples,pub food examples,0,5,0,29.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub food purchasing solution,pub food purchasing solution,0,5,0,73.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub it solutions,pub it solutions,0,5,0,58,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub menus ideas,pub menus ideas,0,5,0,22,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub quiz how does it work,pub quiz how does it work,0,5,0,7.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub quiz tips,pub quiz tips,0,5,0,38.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub special ideas,pub special ideas,0,5,0,1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,public liability insurance pub,public liability insurance pub,0,5,0,34.2,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pubs vat,pubs vat,0,5,0,8.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,social media weekly,social media weekly,0,5,0,18,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,tavern toolkit,tavern toolkit,0,5,0,49.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,the best summer work parties,the best summer work parties,0,5,0,40.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what day is national vodka day,what day is national vodka day,0,5,0,11.4,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what is quiz night,what is quiz night,0,5,0,33.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what ppe must be available in all pubs,what ppe must be available in all pubs,0,5,0,9,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,whatsapp marketing for hotels and pubs london,whatsapp marketing for hotels and pubs london,0,5,0,13.6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,which brands fail to drive repeat midweek visits?,which brands fail to drive repeat midweek visits?,0,5,0,5.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,world cocktail day 2026,world cocktail day 2026,0,5,0,12.8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,beer festival kent,beer festival kent,0,4,0,1.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,best pub quiz rounds,best pub quiz rounds,0,4,0,19.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,can’t pay staff,can’t pay staff,0,4,0,19.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cask days 2026,cask days 2026,0,4,0,6,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,christmas ideas for pubs,christmas ideas for pubs,0,4,0,1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cocktail days 2026,cocktail days 2026,0,4,0,8.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee fundraising ideas,coffee fundraising ideas,0,4,0,15.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee mornings for charity,coffee mornings for charity,0,4,0,27,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,commercial pub insurance,commercial pub insurance,0,4,0,45.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,digital marketing agency for pubs,digital marketing agency for pubs,0,4,0,87.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,entertaiment for pub,entertaiment for pub,0,4,0,44.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,entertainment for pub,entertainment for pub,0,4,0,43.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,free business plan,free business plan,0,4,0,16.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,hospitality marketing firms,hospitality marketing firms,0,4,0,26,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how does a quiz night work,how does a quiz night work,0,4,0,7.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how much is a prs licence for a pub,how much is a prs licence for a pub,0,4,0,10,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how much profit does a pub make uk,how much profit does a pub make uk,0,4,0,16,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how to open a pub,how to open a pub,0,4,0,54,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ideas for a quiz,ideas for a quiz,0,4,0,4.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,macmillan coffee morning ideas,macmillan coffee morning ideas,0,4,0,13.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national cocktail day 2026 uk,national cocktail day 2026 uk,0,4,0,4.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national drink day,national drink day,0,4,0,19,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national drinking day,national drinking day,0,4,0,15.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,national drinks days 2026,national drinks days 2026,0,4,0,5.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,new year's eve pub ideas,new year's eve pub ideas,0,4,0,46,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,oktoberfest event ideas,oktoberfest event ideas,0,4,0,8.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ppl license cost for dj,ppl license cost for dj,0,4,0,11.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ppl license for dj,ppl license for dj,0,4,0,14.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,prs licence,prs licence,0,4,0,46,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,prs license,prs license,0,4,0,51.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,prs license cost,prs license cost,0,4,0,28.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub accountancy,pub accountancy,0,4,0,22.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub booking system,pub booking system,0,4,0,7.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub business plan examples,pub business plan examples,0,4,0,42.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub food licence,pub food licence,0,4,0,25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub insurance uk,pub insurance uk,0,4,0,36.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub profit,pub profit,0,4,0,1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,pub public liability insurance,pub public liability insurance,0,4,0,30.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,public house insurance uk,public house insurance uk,0,4,0,38.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,quiz idea,quiz idea,0,4,0,10.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,refurbishment pub opportunities,refurbishment pub opportunities,0,4,0,45.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,running a pub uk,running a pub uk,0,4,0,63,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,summer event entertainment,summer event entertainment,0,4,0,86.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,themed pub quiz,themed pub quiz,0,4,0,12,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,to maintain good cellar hygiene allow fresh air to circulate for,to maintain good cellar hygiene allow fresh air to circulate for,0,4,0,10,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,vat pub,vat pub,0,4,0,9.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what insurance do i need for a pub,what insurance do i need for a pub,0,4,0,29.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what insurance do pubs need,what insurance do pubs need,0,4,0,51.25,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what is cash bingo,what is cash bingo,0,4,0,5.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what makes wetherspoons exclusive,what makes wetherspoons exclusive,0,4,0,20.5,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,what to do.in pubs in january,what to do.in pubs in january,0,4,0,42.75,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,ai automation for pubs liverpool,ai automation for pubs liverpool,0,3,0,2.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,bar refit,bar refit,0,3,0,28.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,categories for pub quiz,categories for pub quiz,0,3,0,40.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cellar management hampshire,cellar management hampshire,0,3,0,9.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cellar management surrey,cellar management surrey,0,3,0,8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,cellar management system,cellar management system,0,3,0,5.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,christmas pub event ideas,christmas pub event ideas,0,3,0,15.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning fundraising ideas home and garden,coffee morning fundraising ideas home and garden,0,3,0,11,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,coffee morning ideas,coffee morning ideas,0,3,0,8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,community pub ideas,community pub ideas,0,3,0,12,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,energy bill shock,energy bill shock,0,3,0,56.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fill quiet nights with live performers,fill quiet nights with live performers,0,3,0,17.67,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,food suppliers for pubs,food suppliers for pubs,0,3,0,8,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,fractional cmo,fractional cmo,0,3,0,67.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,high margin foods,high margin foods,0,3,0,6.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,high roller,high roller,0,3,0,1,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how do i run a pub,how do i run a pub,0,3,0,48.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
gsc-16m-all,how important is low-calorie positioning in premium bars?,how important is low-calorie positioning in premium bars?,0,3,0,10.33,,property,query,named-subset,true,2025-08-01,2026-09-06,GB,web,none,,raw/gsc-16m-all/Queries.csv
