Top pages,Clicks,Impressions,CTR,Position
https://www.the-anchor.pub/events/detention-disco-back-to-school-music-bingo-2026-09-11,0,25,0%,27.36
https://www.the-anchor.pub/blog/tag/traditional,0,24,0%,6.29
https://www.the-anchor.pub/blog/tag/december,0,24,0%,7.29
https://www.the-anchor.pub/bank-holiday-weekends,0,24,0%,8.21
https://www.the-anchor.pub/blog/world-photography-day-embracing-stanwell-moor-s-ch,0,24,0%,9.42
https://www.the-anchor.pub/blog/tag/spirits,0,24,0%,12.62
https://www.the-anchor.pub/blog/keeping-up-appearances,0,24,0%,14.17
https://www.the-anchor.pub/blog/tag/entertainment,0,24,0%,18.58
https://www.the-anchor.pub/blog/tag/limited-time,0,23,0%,4.3
https://www.the-anchor.pub/blog/tag/st-patricks-day,0,23,0%,5.65
https://www.the-anchor.pub/blog/tag/guides,0,23,0%,5.7
https://www.the-anchor.pub/blog/25-off-kraken-rum-this-june-manager-s-special,0,23,0%,14.3
https://www.the-anchor.pub/blog/jewellery-event,0,23,0%,30.04
https://www.the-anchor.pub/blog?page=9,0,23,0%,34.04
https://www.the-anchor.pub/blog/office-christmas-party-planning-guide,0,22,0%,9.55
https://www.the-anchor.pub/drinks/gordons-sicilian-lemon,0,22,0%,36.73
https://www.the-anchor.pub/blog/tag/british-history,0,21,0%,4.05
https://www.the-anchor.pub/private-hire/near/ashford-town-fc,0,21,0%,6.62
https://www.the-anchor.pub/events/detention-disco-back-to-school-music-bingo-2026-09-11?source=ev,0,21,0%,9.14
https://www.the-anchor.pub/blog/tag/six-nations,0,21,0%,10.05
https://www.the-anchor.pub/blog/tabs-are-changing,0,21,0%,10.71
https://www.the-anchor.pub/blog?page=3,0,21,0%,26.62
https://www.the-anchor.pub/events/bingo-2026-03-18,0,20,0%,12.4
https://www.the-anchor.pub/post/what-is-race-night,0,20,0%,68.1
https://www.the-anchor.pub/blog/tag/family-friendly,0,19,0%,4.47
https://www.the-anchor.pub/events/live-at-the-anchor-open-mic-night-2026-04-25,0,19,0%,7.42
https://www.the-anchor.pub/blog/tag/travel,0,19,0%,9.26
https://www.the-anchor.pub/events/bingo-night-2025-10-17,0,19,0%,9.68
https://www.the-anchor.pub/blog/stanwell-moor-brew,0,19,0%,20.74
https://www.the-anchor.pub/blog/christmas-party-planning-checklist-for-organisers,0,19,0%,31.89
https://www.the-anchor.pub/blog/tag/volunteer,0,18,0%,6.67
https://www.the-anchor.pub/blog/tag/easter,0,18,0%,8.44
https://www.the-anchor.pub/blog/tag/football,0,18,0%,11
https://www.the-anchor.pub/blog/free-pint-offer-this-november,0,18,0%,13.67
https://www.the-anchor.pub/blog/tag/private-dining,0,18,0%,53.11
https://www.the-anchor.pub/blog/tag/family,0,17,0%,4.06
https://www.the-anchor.pub/blog/tag/pool,0,17,0%,5.12
https://www.the-anchor.pub/blog/tag/opening-hours,0,17,0%,7.18
https://www.the-anchor.pub/blog/tag/burgers,0,17,0%,7.71
https://www.the-anchor.pub/blog/christmas-2021,0,17,0%,11.35
https://www.the-anchor.pub/blog/tag/heathrow-area,0,17,0%,12.29
https://www.the-anchor.pub/blog/rum-tasting-september,0,17,0%,14.53
https://www.the-anchor.pub/post/tequila-and-tradition-role-of-agave,0,16,0%,1
https://www.the-anchor.pub/blog/tag/dining,0,16,0%,9.56
https://www.the-anchor.pub/blog/december-celebrations,0,16,0%,22.25
https://www.the-anchor.pub/blog/new-year-celebration,0,15,0%,7.53
https://www.the-anchor.pub/blog/day-of-dead-traditions,0,15,0%,11.73
https://www.the-anchor.pub/blog?page=2,0,15,0%,19.67
https://www.the-anchor.pub/private-hire/near/kempton-park-crematorium,0,14,0%,8.21
https://www.the-anchor.pub/blog/tag/digital-nomad,0,14,0%,9.71
https://www.the-anchor.pub/blog/cosy-pub-stanwell,0,14,0%,9.86
https://www.the-anchor.pub/events/big-sing-friday-karaoke-night-2026-09-18,0,14,0%,10.93
https://www.the-anchor.pub/events/bingo-2026-05-20,0,14,0%,19.64
https://www.the-anchor.pub/blog/tag/payment,0,13,0%,2.31
https://www.the-anchor.pub/book-table?source=whats_on_hero,0,13,0%,8.46
https://www.the-anchor.pub/events/autumn-kick-off-quiz-night-2026-09-16?source=ev,0,13,0%,8.46
https://www.the-anchor.pub/private-hire/near/stockley-park,0,13,0%,8.46
https://www.the-anchor.pub/blog/childrens-mental-health-week,0,13,0%,11.46
https://www.the-anchor.pub/blog/secret-santa-ideas-for-work,0,13,0%,11.69
https://www.the-anchor.pub/events/bingo-2026-09-02,0,13,0%,15.54
https://www.the-anchor.pub/events/quiz-night-2026-07-15,0,13,0%,28.23
https://www.the-anchor.pub/blog/tag/feedback,0,13,0%,33.23
https://www.the-anchor.pub/blog/tag/july,0,12,0%,3.58
https://www.the-anchor.pub/private-hire#enquiry,0,12,0%,4.42
https://www.the-anchor.pub/events/live-at-the-anchor-valentines-day-special/book,0,12,0%,7.5
https://www.the-anchor.pub/blog/tag/sports,0,12,0%,7.83
https://www.the-anchor.pub/blog/tag/monthly-events,0,12,0%,8
https://www.the-anchor.pub/live-sport/six-nations,0,12,0%,8.33
https://www.the-anchor.pub/blog/tag/shopping,0,12,0%,9.5
https://www.the-anchor.pub/drinks/baby-guinness,0,11,0%,1
https://www.the-anchor.pub/drinks/sambuca-raspberry,0,11,0%,1
https://www.the-anchor.pub/blog/tag/private-hire,0,11,0%,4.91
https://www.the-anchor.pub/blog/tag/romantic-dining,0,11,0%,7.73
https://www.the-anchor.pub/events/cash-bingo-2026-02-18/book,0,11,0%,9.36
https://www.the-anchor.pub/whats-on?source=ev,0,11,0%,11
https://www.the-anchor.pub/blog/support-your-local-pub-stanwell-moor,0,11,0%,11.36
https://www.the-anchor.pub/blog/tag/kindness-day,0,11,0%,14.09
https://www.the-anchor.pub/bonfire-night,0,11,0%,14.36
https://www.the-anchor.pub/blog/tag/indian-culture,0,11,0%,24.27
https://www.the-anchor.pub/events/bingo-2026-07-29,0,11,0%,24.82
https://www.the-anchor.pub/events/autumn-kick-off-quiz-night-2026-09-16,0,11,0%,27.18
https://www.the-anchor.pub/events/screams-and-soundtracks-classic-horror-music-bingo-2026-10-16,0,11,0%,30.45
https://www.the-anchor.pub/events/bingo-2026-09-30,0,11,0%,34.36
https://www.the-anchor.pub/drinks/apple-and-blackberry-pie,0,10,0%,3.3
https://www.the-anchor.pub/events/cosy-comforts-tasting-night-2025-11-07,0,10,0%,4.2
https://www.the-anchor.pub/blog/tag/weekly-specials,0,10,0%,6.3
https://www.the-anchor.pub/private-hire/near/spelthorne-registration-office,0,10,0%,6.3
https://www.the-anchor.pub/blog/tag/guide,0,10,0%,6.7
https://www.the-anchor.pub/blog/earth-day-cleanup,0,10,0%,8.6
https://www.the-anchor.pub/events/quiz-night-2026-08-05,0,10,0%,10
https://www.the-anchor.pub/blog/tag/mexican-culture,0,10,0%,20.3
https://www.the-anchor.pub/blog/tag/family-dining,0,10,0%,21.6
https://www.the-anchor.pub/blog/festive-buffet-ideas-for-large-groups-near-heathrow,0,10,0%,28
https://www.the-anchor.pub/blog?page=5,0,10,0%,40.4
https://www.the-anchor.pub/events/cash-bingo-2026-11-18,0,9,0%,6.11
https://www.the-anchor.pub/blog/tag/team-sports,0,9,0%,6.22
https://www.the-anchor.pub/blog/easter-weekend-fun-at-the-anchor-pub,0,9,0%,7.44
https://www.the-anchor.pub/blog/tag/careers,0,9,0%,9.44
https://the-anchor.pub/blog/tag/sports,0,9,0%,9.56
https://www.the-anchor.pub/demo-header,0,9,0%,16
https://www.the-anchor.pub/blog/tag/comedy,0,9,0%,16.11
https://www.the-anchor.pub/blog/tag/local-heroes,0,9,0%,17.33
https://www.the-anchor.pub/events/quiz-night-2026-12-02,0,8,0%,1.12
https://www.the-anchor.pub/blog/tag/live-sports,0,8,0%,3.62
https://www.the-anchor.pub/blog/tag/drag-cabaret,0,8,0%,4.38
https://www.the-anchor.pub/blog/tag/green,0,8,0%,6.62
https://www.the-anchor.pub/blog/tag/seasonal,0,8,0%,7.12
https://www.the-anchor.pub/events/drag-cabaret-karaoke-june--2025,0,8,0%,7.25
https://www.the-anchor.pub/blog/christmas-fair-at-the-anchor,0,8,0%,8
https://www.the-anchor.pub/blog/tag/mexican,0,8,0%,9.88
https://www.the-anchor.pub/private-hire/anniversary-parties,0,8,0%,21.12
https://www.the-anchor.pub/post/british-pie-week-the-anchor,0,8,0%,28.25
https://www.the-anchor.pub/private-hire/near/our-lady-of-the-rosary-staines,0,8,0%,36.62
https://www.the-anchor.pub/blog/tag/pub-food,0,8,0%,44.75
https://www.the-anchor.pub/events/quiz-night-2026-11-04,0,8,0%,66.75
https://www.the-anchor.pub/blog/tag/british-celebrations,0,8,0%,67.12
https://the-anchor.pub/blog/tag/dining,0,7,0%,4
https://www.the-anchor.pub/blog/tag/advice,0,7,0%,5.43
https://www.the-anchor.pub/blog/tag/pancake-day,0,7,0%,8.43
https://www.the-anchor.pub/blog/piano-christmas-performance,0,7,0%,8.86
https://www.the-anchor.pub/blog/tag/environment,0,7,0%,9.71
https://www.the-anchor.pub/blog/this-december-at-the-anchor,0,7,0%,15.29
https://www.the-anchor.pub/drinks/jack-daniel's-apple,0,7,0%,27.14
https://www.the-anchor.pub/blog/tag/new-menu,0,7,0%,28.71
https://www.the-anchor.pub/events/christmas-music-bingo-sleigh-my-name-festive-music-bingo-2026-12-11,0,7,0%,31.43
https://www.the-anchor.pub/blog/friday-extended-hours,0,6,0%,5.83
https://www.the-anchor.pub/events/quiz-night-july--2025,0,6,0%,6.17
https://the-anchor.pub/blog/tag/premier-league,0,6,0%,7
https://www.the-anchor.pub/blog/tag/savings,0,6,0%,7.17
https://www.the-anchor.pub/blog/tag/village-pub,0,6,0%,7.17
https://www.the-anchor.pub/blog/tag/diwali,0,6,0%,8.17
https://www.the-anchor.pub/events/karaoke-2026-02-27,0,6,0%,9
https://www.the-anchor.pub/blog/tag/british-pie-week,0,6,0%,9.17
https://www.the-anchor.pub/blog/tag/wifi,0,6,0%,12.5
https://www.the-anchor.pub/blog/tag/artisan,0,6,0%,14.17
https://www.the-anchor.pub/blog/tag/venue-hire,0,6,0%,23.5
https://www.the-anchor.pub/events/pub-quiz-lovely-jubbly-only-fools-and-horses-quiz-night-2026-09-25,0,6,0%,28.17
https://www.the-anchor.pub/blog/tag/terrestrial-sport,0,6,0%,31.67
https://www.the-anchor.pub/post/why-stanwell-moor-village-is-the-perfect-location-for-a-cosy-pub,0,6,0%,33.5
https://www.the-anchor.pub/events/cash-bingo-2026-09-30,0,5,0%,4.4
https://www.the-anchor.pub/blog/tag/british,0,5,0%,4.8
https://www.the-anchor.pub/blog/tag/tasting-events,0,5,0%,5.6
https://www.the-anchor.pub/blog/tag/pub-culture,0,5,0%,7.2
https://www.the-anchor.pub/blog/tag/village-life,0,5,0%,7.6
https://www.the-anchor.pub/post/experience-the-magic-at-the-anchor-s-christmas-market,0,5,0%,9.6
https://www.the-anchor.pub/events/sequins-showstoppers-strictly-season-music-bingo-2026-11-13,0,5,0%,10.4
https://www.the-anchor.pub/events/quiz-night-june--2025,0,5,0%,11.8
https://www.the-anchor.pub/blog/tag/manager-picks,0,5,0%,12.8
https://www.the-anchor.pub/blog/tag/mothers-day,0,5,0%,13.2
https://www.the-anchor.pub/blog/tag/new-arrival,0,5,0%,15.4
https://www.the-anchor.pub/blog?page=6,0,5,0%,15.4
https://www.the-anchor.pub/blog/womens-day-2024,0,5,0%,23.2
https://www.the-anchor.pub/drinks/bells,0,5,0%,30
https://the-anchor.pub/blog/tag/rugby,0,5,0%,33
https://www.the-anchor.pub/drinks/wine,0,4,0%,1.5
https://www.the-anchor.pub/events/new-years-eve-2026-2025-12-31,0,4,0%,2.25
https://www.the-anchor.pub/blog/tag/festive-menu,0,4,0%,5.5
https://www.the-anchor.pub/st-patricks-day,0,4,0%,6.75
https://www.the-anchor.pub/blog/tag/market,0,4,0%,7
https://www.the-anchor.pub/blog?page=11,0,4,0%,7
https://www.the-anchor.pub/blog/tag/caribbean,0,4,0%,8.25
https://www.the-anchor.pub/events/nikki-s-karaoke-night-2025-08-22,0,4,0%,8.25
https://www.the-anchor.pub/blog/tag/things-to-do,0,4,0%,11.75
https://www.the-anchor.pub/images/page-headers/home/page-headers-homepage.jpg,0,4,0%,13
https://www.the-anchor.pub/events/music-bingo-2026-08-14?source=ev,0,4,0%,13.75
https://www.the-anchor.pub/post/the-botanist-gin-july-2025-managers-special-stanwell-moor,0,4,0%,17
https://www.the-anchor.pub/events/tasting-night-2026-11-20,0,4,0%,26.5
https://www.the-anchor.pub/test-simple,0,4,0%,26.5
https://the-anchor.pub/blog/world-photography-day-embracing-stanwell-moor-s-ch,0,4,0%,27.5
https://www.the-anchor.pub/event-details/chip-shop-fridays-50-off-for-over-65s-2025-02-28-18-00,0,4,0%,28.5
https://www.the-anchor.pub/events/bingo-2026-11-18,0,4,0%,43.75
https://www.the-anchor.pub/drinks/archers,0,3,0%,1
https://www.the-anchor.pub/whats-on#upcoming-events,0,3,0%,2
https://www.the-anchor.pub/blog/tag/sustainability,0,3,0%,2.67
https://www.the-anchor.pub/events/drag-cabaret-karaoke-may--2025,0,3,0%,3
https://www.the-anchor.pub/blog/tag/music-bingo,0,3,0%,5.33
https://www.the-anchor.pub/events/drag-cabaret-karaoke-march--2025,0,3,0%,6.33
https://www.the-anchor.pub/halloween,0,3,0%,7.67
https://www.the-anchor.pub/blog?page=8,0,3,0%,8.33
https://www.the-anchor.pub/blog/tag/romance,0,3,0%,8.67
https://www.the-anchor.pub/blog/tag/pet-health,0,3,0%,10.33
https://the-anchor.pub/blog/tag/special-offers,0,3,0%,11
https://www.the-anchor.pub/blog/tag/march,0,3,0%,11.33
https://www.the-anchor.pub/drinks/margarita-spritz,0,3,0%,11.67
https://www.the-anchor.pub/events/nikki-s-games-night-blankety-blank-special-2025-09-24,0,3,0%,12.67
https://www.the-anchor.pub/blog/tag/awareness,0,3,0%,14
https://www.the-anchor.pub/events/quiz-night-2026-05-06,0,3,0%,16.67
https://www.the-anchor.pub/blog/tag/craft-beer,0,3,0%,18.67
https://www.the-anchor.pub/blog/tag/new-arrivals,0,3,0%,18.67
https://www.the-anchor.pub/blog/tag/british-cuisine,0,3,0%,26.67
https://www.the-anchor.pub/blog/tag/peace-day,0,3,0%,29.33
https://www.the-anchor.pub/blog?page=10,0,3,0%,67.67
http://www.the-anchor.pub/,0,2,0%,1
https://www.the-anchor.pub/drinks/captain-morgan-gold-spiced-rum,0,2,0%,1
https://www.the-anchor.pub/drinks/carling,0,2,0%,1
http://the-anchor.pub/,0,2,0%,1.5
https://www.the-anchor.pub/blog/tag/february,0,2,0%,2
https://www.the-anchor.pub/book-table?tab=sunday,0,2,0%,2
https://www.the-anchor.pub/post/pizza-anyone,0,2,0%,2
https://www.the-anchor.pub/blog/tag/cider,0,2,0%,3.5
https://www.the-anchor.pub/blog/tag/culture,0,2,0%,5.5
https://www.the-anchor.pub/blog/tag/wellbeing,0,2,0%,5.5
https://www.the-anchor.pub/event-details/monthly-cash-bingo-night-50-jackpot-chip-shop-fridays-2025-07-18-18-00,0,2,0%,5.5
https://www.the-anchor.pub/blog/tag/cash-prizes,0,2,0%,6
https://www.the-anchor.pub/event-details/gameshow-house-party-game-night-extravaganza,0,2,0%,6
https://www.the-anchor.pub/blog/tag/ve-day,0,2,0%,6.5
https://www.the-anchor.pub/blog/tag/jewellery,0,2,0%,8
https://www.the-anchor.pub/blog/tag/mental-health,0,2,0%,8
https://www.the-anchor.pub/blog/tag/september,0,2,0%,8
https://www.the-anchor.pub/blog/tag/value,0,2,0%,8
https://the-anchor.pub/blog/tag/heathrow-area,0,2,0%,8.5
https://www.the-anchor.pub/blog/tag/friday,0,2,0%,9
https://www.the-anchor.pub/blog/tag/womens-day,0,2,0%,9
https://www.the-anchor.pub/blog/tag/business-tips,0,2,0%,9.5
https://www.the-anchor.pub/blog/tag/service-change,0,2,0%,9.5
https://www.the-anchor.pub/blog/tag/italian,0,2,0%,10.5
https://www.the-anchor.pub/blog/tag/couples,0,2,0%,13
https://www.the-anchor.pub/images/food/sunday-roast/the-anchor-sunday-roast-stanwell-moor.jpg,0,2,0%,13.5
https://www.the-anchor.pub/blog/tag/tequila,0,2,0%,14
https://www.the-anchor.pub/blog/tag/december-events,0,2,0%,18
https://www.the-anchor.pub/blog/page/3,0,2,0%,18.5
https://www.the-anchor.pub/blog/tag/local-brew,0,2,0%,26
https://www.the-anchor.pub/images/page-headers/beer-garden/beer-garden.jpg,0,2,0%,32.5
https://www.the-anchor.pub/events/quiz-night-2026-10-07,0,2,0%,38
https://www.the-anchor.pub/post/womens-world-cup-final-the-anchor,0,2,0%,39.5
https://www.the-anchor.pub/blog/tag/piano,0,2,0%,48
https://www.the-anchor.pub/drinks/johnnie-walker-black-label,0,2,0%,48.5
https://www.the-anchor.pub/blog/quiz-night-at-the-anchor,0,2,0%,51.5
https://www.the-anchor.pub/drinks/makers-mark,0,2,0%,55
https://www.the-anchor.pub/blog/tag/thursday,0,1,0%,1
https://www.the-anchor.pub/blog/tag/fathers-day,0,1,0%,2
https://www.the-anchor.pub/blog/tag/renovations,0,1,0%,2
https://www.the-anchor.pub/events/quiz-night-pub-pursuit-2025-08-13,0,1,0%,2
https://www.the-anchor.pub/_next/image?url=/images/page-headers/home/page-headers-homepage.jpg&w=1920&q=75&dpl=dpl_9e5R4Q4ztUqHbsJu2wKj7EGL7YgW,0,1,0%,5
https://www.the-anchor.pub/blog/tag/day-of-the-dead,0,1,0%,5
https://www.the-anchor.pub/blog/tag/race-night,0,1,0%,5
https://www.the-anchor.pub/content/blog/christmas-events/hero.png,0,1,0%,5
https://www.the-anchor.pub/event-details/sunday-lunch-at-the-anchor-pre-order-before-saturday-at-1pm-2025-06-01-12-00/form,0,1,0%,6
https://www.the-anchor.pub/events/bank-holiday-sing-along-karaoke-may--2025,0,1,0%,6
https://www.the-anchor.pub/blog/tag/games,0,1,0%,7
https://www.the-anchor.pub/blog/tag/april,0,1,0%,8
https://www.the-anchor.pub/blog/tag/improvements,0,1,0%,8
https://www.the-anchor.pub/content/blog/heathrow-plane-spotting-locations/hero.jpg,0,1,0%,8
https://www.the-anchor.pub/blog/tag/premium-spirits,0,1,0%,9
https://www.the-anchor.pub/blog/tag/traditions,0,1,0%,9
https://www.the-anchor.pub/blog/tag/variety,0,1,0%,9
https://www.the-anchor.pub/new-years-eve,0,1,0%,10
https://the-anchor.pub/blog/tag/business-tips,0,1,0%,11
https://www.the-anchor.pub/blog/tag/traditional-food,0,1,0%,11
https://www.the-anchor.pub/boxing-day,0,1,0%,11
https://www.the-anchor.pub/drinks/williams-chase-pink-grapefruit-gin,0,1,0%,11
https://www.the-anchor.pub/images/page-headers/christmas-parties/christmas-parties.jpg,0,1,0%,11
https://www.the-anchor.pub/images/page-headers/home/seasonal/christmas/page-headers-homepage.jpg,0,1,0%,11
https://www.the-anchor.pub/blog/tag/curry-night,0,1,0%,12
https://www.the-anchor.pub/content/blog/inches-apple-cider/hero.png,0,1,0%,12
https://www.the-anchor.pub/drinks/martini-extra-dry-vermouth,0,1,0%,12
https://www.the-anchor.pub/blog/tag/responsibility,0,1,0%,13
https://www.the-anchor.pub/blog/tag/shrove-tuesday,0,1,0%,14
https://www.the-anchor.pub/_next/image?url=https://tfcasgxopxegwrabvwat.supabase.co/storage/v1/object/public/event-images/categories/8493fffe-b218-484c-8646-4e28cfd6c2f8/hero/1768747618056_1.png&w=1920&q=75&dpl=dpl_GWZH5Mb8xUM3cdbUR2MxH3EnKqJi,0,1,0%,24
https://www.the-anchor.pub/content/blog/stanwell-moor-village/hero.png,0,1,0%,30
https://www.the-anchor.pub/blog/tag/world-photography-day,0,1,0%,36
https://www.the-anchor.pub/blog?page=7,0,1,0%,45
https://the-anchor.pub/blog/reflecting-on-sacrifice-remembrance-day-observance,0,1,0%,47
https://www.the-anchor.pub/blog/tag/opportunity,0,1,0%,92
https://www.the-anchor.pub/post/international-womens-day-the-anchor,0,1,0%,98
